"","x"
"1069","ENSG00000122218"
"1070","ENSG00000129083"
"1071","ENSG00000067082"
"1072","ENSG00000136868"
"1073","ENSG00000136867"
"1074","ENSG00000241563"
"1075","ENSG00000107968"
"1076","ENSG00000131143"
"1077","ENSG00000135940"
"1078","ENSG00000291596"
"1079","ENSG00000213111"
"1080","ENSG00000111775"
"1081","ENSG00000156885"
"1082","ENSG00000126267"
"1083","ENSG00000164919"
"1084","ENSG00000161281"
"1085","ENSG00000112695"
"1086","ENSG00000131174"
"1087","ENSG00000127184"
"1088","ENSG00000176340"
"1089","ENSG00000006695"
"1090","ENSG00000166260"
"1091","ENSG00000014919"
"1092","ENSG00000047457"
"1093","ENSG00000091704"
"1094","ENSG00000158516"
"1095","ENSG00000163751"
"1096","ENSG00000153002"
"1097","ENSG00000080618"
"1098","ENSG00000108582"
"1099","ENSG00000109472"
"1100","ENSG00000189143"
"1101","ENSG00000165215"
"1102","ENSG00000181885"
"1103","ENSG00000288292"
"1104","ENSG00000135678"
"1105","ENSG00000120054"
"1106","ENSG00000178772"
"1107","ENSG00000080819"
"1108","ENSG00000021826"
"1109","ENSG00000110090"
"1110","ENSG00000205560"
"1111","ENSG00000157184"
"1112","ENSG00000203710"
"1113","ENSG00000197721"
"1114","ENSG00000117322"
"1115","ENSG00000166426"
"1116","ENSG00000143320"
"1117","ENSG00000095321"
"1118","ENSG00000118260"
"1119","ENSG00000115966"
"1120","ENSG00000005339"
"1121","ENSG00000213676"
"1122","ENSG00000234539"
"1123","ENSG00000228628"
"1124","ENSG00000168468"
"1125","ENSG00000111269"
"1126","ENSG00000095794"
"1127","ENSG00000147571"
"1128","ENSG00000145708"
"1129","ENSG00000120088"
"1130","ENSG00000263715"
"1131","ENSG00000282456"
"1132","ENSG00000276191"
"1133","ENSG00000278232"
"1134","ENSG00000106113"
"1135","ENSG00000213145"
"1136","ENSG00000182809"
"1137","ENSG00000167193"
"1138","ENSG00000099942"
"1139","ENSG00000072832"
"1140","ENSG00000132693"
"1141","ENSG00000145681"
"1142","ENSG00000105392"
"1143","ENSG00000008405"
"1144","ENSG00000121671"
"1145","ENSG00000160202"
"1146","ENSG00000109846"
"1147","ENSG00000108255"
"1148","ENSG00000163499"
"1149","ENSG00000196431"
"1150","ENSG00000100122"
"1151","ENSG00000244752"
"1152","ENSG00000291087"
"1153","ENSG00000100053"
"1154","ENSG00000168582"
"1155","ENSG00000182187"
"1156","ENSG00000163254"
"1157","ENSG00000285011"
"1158","ENSG00000118231"
"1159","ENSG00000285434"
"1160","ENSG00000223710"
"1161","ENSG00000213139"
"1162","ENSG00000103316"
"1163","ENSG00000116791"
"1164","ENSG00000062485"
"1165","ENSG00000112062"
"1166","ENSG00000124207"
"1167","ENSG00000184371"
"1168","ENSG00000182578"
"1169","ENSG00000164400"
"1170","ENSG00000198223"
"1171","ENSG00000292357"
"1172","ENSG00000100368"
"1173","ENSG00000108342"
"1174","ENSG00000119535"
"1175","ENSG00000136488"
"1176","ENSG00000213218"
"1177","ENSG00000204414"
"1178","ENSG00000103653"
"1179","ENSG00000126545"
"1180","ENSG00000135222"
"1181","ENSG00000171209"
"1182","ENSG00000113712"
"1183","ENSG00000141551"
"1184","ENSG00000213923"
"1185","ENSG00000133275"
"1186","ENSG00000151292"
"1187","ENSG00000101266"
"1188","ENSG00000070770"
"1189","ENSG00000204435"
"1190","ENSG00000232960"
"1191","ENSG00000224774"
"1192","ENSG00000230700"
"1193","ENSG00000228875"
"1194","ENSG00000206406"
"1195","ENSG00000224398"
"1196","ENSG00000038427"
"1197","ENSG00000130287"
"1198","ENSG00000173546"
"1199","ENSG00000159176"
"1200","ENSG00000175183"
"1201","ENSG00000183048"
"1202","ENSG00000170373"
"1203","ENSG00000170369"
"1204","ENSG00000101439"
"1205","ENSG00000101441"
"1206","ENSG00000170367"
"1207","ENSG00000175315"
"1208","ENSG00000121552"
"1209","ENSG00000160213"
"1210","ENSG00000101138"
"1211","ENSG00000101811"
"1212","ENSG00000176102"
"1213","ENSG00000228476"
"1214","ENSG00000277975"
"1215","ENSG00000183072"
"1216","ENSG00000184033"
"1217","ENSG00000117151"
"1218","ENSG00000159692"
"1219","ENSG00000175029"
"1220","ENSG00000150281"
"1221","ENSG00000118523"
"1222","ENSG00000116761"
"1223","ENSG00000163599"
"1224","ENSG00000044115"
"1225","ENSG00000066032"
"1226","ENSG00000040531"
"1227","ENSG00000168036"
"1228","ENSG00000198561"
"1229","ENSG00000169862"
"1230","ENSG00000171793"
"1231","ENSG00000168925"
"1232","ENSG00000285346"
"1233","ENSG00000141086"
"1234","ENSG00000164733"
"1235","ENSG00000285132"
"1236","ENSG00000117984"
"1237","ENSG00000196188"
"1238","ENSG00000100448"
"1239","ENSG00000103811"
"1240","ENSG00000143387"
"1241","ENSG00000135047"
"1242","ENSG00000136943"
"1243","ENSG00000290874"
"1244","ENSG00000256043"
"1245","ENSG00000263238"
"1246","ENSG00000163131"
"1247","ENSG00000172543"
"1248","ENSG00000101160"
"1249","ENSG00000257923"
"1250","ENSG00000168329"
"1251","ENSG00000154639"
"1252","ENSG00000278057"
"1253","ENSG00000166347"
"1254","ENSG00000008283"
"1255","ENSG00000051523"
"1256","ENSG00000165168"
"1257","ENSG00000179091"
"1258","ENSG00000183035"
"1259","ENSG00000155833"
"1260","ENSG00000083799"
"1261","ENSG00000140465"
"1262","ENSG00000140505"
"1263","ENSG00000138061"
"1264","ENSG00000255974"
"1265","ENSG00000198077"
"1266","ENSG00000213908"
"1267","ENSG00000160870"
"1268","ENSG00000197838"
"1269","ENSG00000197408"
"1270","ENSG00000291083"
"1271","ENSG00000165841"
"1272","ENSG00000138115"
"1273","ENSG00000138109"
"1274","ENSG00000108242"
"1275","ENSG00000100197"
"1276","ENSG00000275211"
"1277","ENSG00000280905"
"1278","ENSG00000282966"
"1279","ENSG00000283284"
"1280","ENSG00000272532"
"1281","ENSG00000226450"
"1282","ENSG00000130649"
"1283","ENSG00000197446"
"1284","ENSG00000134716"
"1285","ENSG00000160868"
"1286","ENSG00000106258"
"1287","ENSG00000282277"
"1288","ENSG00000187048"
"1289","ENSG00000142973"
"1290","ENSG00000167910"
"1291","ENSG00000180432"
"1292","ENSG00000140459"
"1293","ENSG00000288362"
"1294","ENSG00000160882"
"1295","ENSG00000179142"
"1296","ENSG00000148795"
"1297","ENSG00000293380"
"1298","ENSG00000137869"
"1299","ENSG00000231852"
"1300","ENSG00000233151"
"1301","ENSG00000198457"
"1302","ENSG00000232414"
"1303","ENSG00000206338"
"1304","ENSG00000235134"
"1305","ENSG00000290788"
"1306","ENSG00000019186"
"1307","ENSG00000095596"
"1308","ENSG00000135929"
"1309","ENSG00000111012"
"1310","ENSG00000001630"
"1311","ENSG00000260089"
"1312","ENSG00000173406"
"1313","ENSG00000153071"
"1314","ENSG00000276644"
"1315","ENSG00000129562"
"1316","ENSG00000196352"
"1317","ENSG00000173402"
"1318","ENSG00000065357"
"1319","ENSG00000136267"
"1320","ENSG00000058866"
"1321","ENSG00000145214"
"1322","ENSG00000110887"
"1323","ENSG00000112977"
"1324","ENSG00000196730"
"1325","ENSG00000167657"
"1326","ENSG00000115866"
"1327","ENSG00000204209"
"1328","ENSG00000229396"
"1329","ENSG00000227046"
"1330","ENSG00000206206"
"1331","ENSG00000231617"
"1332","ENSG00000206279"
"1333","ENSG00000188120"
"1334","ENSG00000092345"
"1335","ENSG00000078725"
"1336","ENSG00000123454"
"1337","ENSG00000155368"
"1338","ENSG00000113758"
"1339","ENSG00000105516"
"1340","ENSG00000137992"
"1341","ENSG00000187323"
"1342","ENSG00000167969"
"1343","ENSG00000156136"
"1344","ENSG00000011465"
"1345","ENSG00000129187"
"1346","ENSG00000159640"
"1347","ENSG00000080166"
"1348","ENSG00000204843"
"1349","ENSG00000077279"
"1350","ENSG00000167986"
"1351","ENSG00000134574"
"1352","ENSG00000132437"
"1353","ENSG00000187134"
"1354","ENSG00000151632"
"1355","ENSG00000116717"
"1356","ENSG00000175197"
"1357","ENSG00000244038"
"1358","ENSG00000099977"
"1359","ENSG00000275003"
"1360","ENSG00000079785"
"1361","ENSG00000215301"
"1362","ENSG00000108654"
"1363","ENSG00000110367"
"1364","ENSG00000172869"
"1365","ENSG00000067596"
"1366","ENSG00000135829"
"1367","ENSG00000178105"
"1368","ENSG00000013573"
"1369","ENSG00000109606"
"1370","ENSG00000104325"
"1371","ENSG00000206047"
"1372","ENSG00000284983"
"1373","ENSG00000239839"
"1374","ENSG00000284835"
"1375","ENSG00000164821"
"1376","ENSG00000285318"
"1377","ENSG00000164816"
"1378","ENSG00000285251"
"1379","ENSG00000164822"
"1380","ENSG00000285136"
"1381","ENSG00000164825"
"1382","ENSG00000284881"
"1383","ENSG00000171711"
"1384","ENSG00000285433"
"1385","ENSG00000285181"
"1386","ENSG00000275444"
"1387","ENSG00000177257"
"1388","ENSG00000175084"
"1389","ENSG00000197766"
"1390","ENSG00000274619"
"1391","ENSG00000160049"
"1392","ENSG00000169598"
"1393","ENSG00000126953"
"1394","ENSG00000105928"
"1395","ENSG00000100473"
"1396","ENSG00000114956"
"1397","ENSG00000172893"
"1398","ENSG00000116133"
"1399","ENSG00000228716"
"1400","ENSG00000102967"
"1401","ENSG00000095059"
"1402","ENSG00000100243"
"1403","ENSG00000181019"
"1404","ENSG00000131504"
"1405","ENSG00000147202"
"1406","ENSG00000180096"
"1407","ENSG00000211452"
"1408","ENSG00000211448"
"1409","ENSG00000197406"
"1410","ENSG00000130826"
"1411","ENSG00000150768"
"1412","ENSG00000091140"
"1413","ENSG00000075711"
"1414","ENSG00000150672"
"1415","ENSG00000082458"
"1416","ENSG00000132535"
"1417","ENSG00000119689"
"1418","ENSG00000144355"
"1419","ENSG00000292098"
"1420","ENSG00000115844"
"1421","ENSG00000064195"
"1422","ENSG00000108813"
"1423","ENSG00000105880"
"1424","ENSG00000006377"
"1425","ENSG00000187908"
"1426","ENSG00000198947"
"1427","ENSG00000123453"
"1428","ENSG00000152592"
"1429","ENSG00000106976"
"1430","ENSG00000104936"
"1431","ENSG00000137090"
"1432","ENSG00000185800"
"1433","ENSG00000138346"
"1434","ENSG00000039139"
"1435","ENSG00000115423"
"1436","ENSG00000124721"
"1437","ENSG00000007174"
"1438","ENSG00000213918"
"1439","ENSG00000013563"
"1440","ENSG00000167968"
"1441","ENSG00000163687"
"1442","ENSG00000105612"
"1443","ENSG00000197102"
"1444","ENSG00000158560"
"1445","ENSG00000077380"
"1446","ENSG00000292102"
"1447","ENSG00000135720"
"1448","ENSG00000079805"
"1449","ENSG00000130816"
"1450","ENSG00000107614"
"1451","ENSG00000119772"
"1452","ENSG00000088305"
"1453","ENSG00000107447"
"1454","ENSG00000150760"
"1455","ENSG00000134516"
"1456","ENSG00000088538"
"1457","ENSG00000115325"
"1458","ENSG00000204348"
"1459","ENSG00000225682"
"1460","ENSG00000234798"
"1461","ENSG00000206346"
"1462","ENSG00000236765"
"1463","ENSG00000224313"
"1464","ENSG00000172269"
"1465","ENSG00000015413"
"1466","ENSG00000108963"
"1467","ENSG00000132768"
"1468","ENSG00000197635"
"1469","ENSG00000130226"
"1470","ENSG00000143196"
"1471","ENSG00000188641"
"1472","ENSG00000147647"
"1473","ENSG00000092964"
"1474","ENSG00000113657"
"1475","ENSG00000117505"
"1476","ENSG00000091138"
"1477","ENSG00000184845"
"1478","ENSG00000149295"
"1479","ENSG00000151577"
"1480","ENSG00000069696"
"1481","ENSG00000276825"
"1482","ENSG00000169676"
"1483","ENSG00000108591"
"1484","ENSG00000116017"
"1485","ENSG00000102385"
"1486","ENSG00000111676"
"1487","ENSG00000134765"
"1488","ENSG00000134755"
"1489","ENSG00000134762"
"1490","ENSG00000171587"
"1491","ENSG00000291561"
"1492","ENSG00000159200"
"1493","ENSG00000134760"
"1494","ENSG00000046604"
"1495","ENSG00000134757"
"1496","ENSG00000157514"
"1497","ENSG00000096696"
"1498","ENSG00000083782"
"1499","ENSG00000152591"
"1500","ENSG00000155850"
"1501","ENSG00000134769"
"1502","ENSG00000138101"
"1503","ENSG00000113070"
"1504","ENSG00000135144"
"1505","ENSG00000168393"
"1506","ENSG00000106823"
"1507","ENSG00000291357"
"1508","ENSG00000120129"
"1509","ENSG00000158050"
"1510","ENSG00000108861"
"1511","ENSG00000120875"
"1512","ENSG00000138166"
"1513","ENSG00000139318"
"1514","ENSG00000164086"
"1515","ENSG00000184545"
"1516","ENSG00000291431"
"1517","ENSG00000273793"
"1518","ENSG00000278165"
"1519","ENSG00000130829"
"1520","ENSG00000128951"
"1521","ENSG00000107404"
"1522","ENSG00000004975"
"1523","ENSG00000161202"
"1524","ENSG00000157540"
"1525","ENSG00000136827"
"1526","ENSG00000101412"
"1527","ENSG00000007968"
"1528","ENSG00000282899"
"1529","ENSG00000112242"
"1530","ENSG00000205250"
"1531","ENSG00000133740"
"1532","ENSG00000169016"
"1533","ENSG00000167967"
"1534","ENSG00000164330"
"1535","ENSG00000169508"
"1536","ENSG00000117298"
"1537","ENSG00000025708"
"1538","ENSG00000104823"
"1539","ENSG00000282853"
"1540","ENSG00000127884"
"1541","ENSG00000143369"
"1542","ENSG00000114346"
"1543","ENSG00000158813"
"1544","ENSG00000170989"
"1545","ENSG00000198121"
"1546","ENSG00000213694"
"1547","ENSG00000078401"
"1548","ENSG00000127129"
"1549","ENSG00000124205"
"1550","ENSG00000151617"
"1551","ENSG00000136160"
"1552","ENSG00000111752"
"1553","ENSG00000134686"
"1554","ENSG00000156508"
"1555","ENSG00000101210"
"1556","ENSG00000114942"
"1557","ENSG00000283391"
"1558","ENSG00000213864"
"1559","ENSG00000104529"
"1560","ENSG00000273594"
"1561","ENSG00000254772"
"1562","ENSG00000167658"
"1563","ENSG00000143486"
"1564","ENSG00000169242"
"1565","ENSG00000099617"
"1566","ENSG00000143590"
"1567","ENSG00000243364"
"1568","ENSG00000184349"
"1569","ENSG00000090776"
"1570","ENSG00000125266"
"1571","ENSG00000108947"
"1572","ENSG00000138798"
"1573","ENSG00000008300"
"1574","ENSG00000143126"
"1575","ENSG00000162591"
"1576","ENSG00000105429"
"1577","ENSG00000106780"
"1578","ENSG00000146648"
"1579","ENSG00000120738"
"1580","ENSG00000122877"
"1581","ENSG00000179388"
"1582","ENSG00000135625"
"1583","ENSG00000113790"
"1584","ENSG00000173674"
"1585","ENSG00000134001"
"1586","ENSG00000111361"
"1587","ENSG00000130741"
"1588","ENSG00000142627"
"1589","ENSG00000161960"
"1590","ENSG00000156976"
"1591","ENSG00000063046"
"1592","ENSG00000151247"
"1593","ENSG00000187840"
"1594","ENSG00000148730"
"1595","ENSG00000114867"
"1596","ENSG00000110321"
"1597","ENSG00000100664"
"1598","ENSG00000132507"
"1599","ENSG00000288145"
"1600","ENSG00000267679"
"1601","ENSG00000139610"
"1602","ENSG00000197561"
"1603","ENSG00000277571"
"1604","ENSG00000021355"
"1605","ENSG00000107105"
"1606","ENSG00000066044"
"1607","ENSG00000196361"
"1608","ENSG00000162374"
"1609","ENSG00000120690"
"1610","ENSG00000109381"
"1611","ENSG00000163435"
"1612","ENSG00000102034"
"1613","ENSG00000135374"
"1614","ENSG00000126767"
"1615","ENSG00000111145"
"1616","ENSG00000158711"
"1617","ENSG00000049540"
"1618","ENSG00000066629"
"1619","ENSG00000102119"
"1620","ENSG00000072518"
"1621","ENSG00000134531"
"1622","ENSG00000213853"
"1623","ENSG00000142227"
"1624","ENSG00000174837"
"1625","ENSG00000135638"
"1626","ENSG00000085733"
"1627","ENSG00000288401"
"1628","ENSG00000170370"
"1629","ENSG00000163064"
"1630","ENSG00000164778"
"1631","ENSG00000167136"
"1632","ENSG00000106991"
"1633","ENSG00000074800"
"1634","ENSG00000244457"
"1635","ENSG00000111674"
"1636","ENSG00000108515"
"1637","ENSG00000138792"
"1638","ENSG00000143420"
"1639","ENSG00000112759"
"1640","ENSG00000100393"
"1641","ENSG00000116016"
"1642","ENSG00000159023"
"1643","ENSG00000088367"
"1644","ENSG00000079819"
"1645","ENSG00000166947"
"1646","ENSG00000158856"
"1647","ENSG00000148175"
"1648","ENSG00000146904"
"1649","ENSG00000284816"
"1650","ENSG00000044524"
"1651","ENSG00000116106"
"1652","ENSG00000145242"
"1653","ENSG00000135333"
"1654","ENSG00000070886"
"1655","ENSG00000154928"
"1656","ENSG00000133216"
"1657","ENSG00000182580"
"1658","ENSG00000196411"
"1659","ENSG00000106123"
"1660","ENSG00000275482"
"1661","ENSG00000143819"
"1662","ENSG00000120915"
"1663","ENSG00000111450"
"1664","ENSG00000182372"
"1665","ENSG00000278220"
"1666","ENSG00000130427"
"1667","ENSG00000187266"
"1668","ENSG00000136628"
"1669","ENSG00000151491"
"1670","ENSG00000085832"
"1671","ENSG00000160113"
"1672","ENSG00000141736"
"1673","ENSG00000065361"
"1674","ENSG00000178568"
"1675","ENSG00000012061"
"1676","ENSG00000104884"
"1677","ENSG00000124882"
"1678","ENSG00000112319"
"1679","ENSG00000163161"
"1680","ENSG00000175595"
"1681","ENSG00000134899"
"1682","ENSG00000225830"
"1683","ENSG00000105722"
"1684","ENSG00000157554"
"1685","ENSG00000100632"
"1686","ENSG00000178607"
"1687","ENSG00000213462"
"1688","ENSG00000105202"
"1689","ENSG00000280548"
"1690","ENSG00000139684"
"1691","ENSG00000091831"
"1692","ENSG00000140009"
"1693","ENSG00000173153"
"1694","ENSG00000119715"
"1695","ENSG00000196482"
"1696","ENSG00000120705"
"1697","ENSG00000140374"
"1698","ENSG00000105379"
"1699","ENSG00000171503"
"1700","ENSG00000134954"
"1701","ENSG00000157557"
"1702","ENSG00000006468"
"1703","ENSG00000105672"
"1704","ENSG00000117036"
"1705","ENSG00000175832"
"1706","ENSG00000244405"
"1707","ENSG00000139083"
"1708","ENSG00000072840"
"1709","ENSG00000085276"
"1710","ENSG00000126860"
"1711","ENSG00000185862"
"1712","ENSG00000291721"
"1713","ENSG00000167880"
"1714","ENSG00000106038"
"1715","ENSG00000182944"
"1716","ENSG00000182197"
"1717","ENSG00000151348"
"1718","ENSG00000158008"
"1719","ENSG00000162694"
"1720","ENSG00000012232"
"1721","ENSG00000104313"
"1722","ENSG00000064655"
"1723","ENSG00000158161"
"1724","ENSG00000108799"
"1725","ENSG00000106462"
"1726","ENSG00000180210"
"1727","ENSG00000181104"
"1728","ENSG00000164251"
"1729","ENSG00000164220"
"1730","ENSG00000117525"
"1731","ENSG00000198734"
"1732","ENSG00000057593"
"1733","ENSG00000185010"
"1734","ENSG00000101981"
"1735","ENSG00000126218"
"1736","ENSG00000088926"
"1737","ENSG00000131187"
"1738","ENSG00000124491"
"1739","ENSG00000143278"
"1740","ENSG00000291998"
"1741","ENSG00000117480"
"1742","ENSG00000170323"
"1743","ENSG00000163586"
"1744","ENSG00000145384"
"1745","ENSG00000121769"
"1746","ENSG00000164687"
"1747","ENSG00000170231"
"1748","ENSG00000164434"
"1749","ENSG00000187741"
"1750","ENSG00000158169"
"1751","ENSG00000144554"
"1752","ENSG00000112039"
"1753","ENSG00000151726"
"1754","ENSG00000123983"
"1755","ENSG00000068366"
"1756","ENSG00000103876"
"1757","ENSG00000120899"
"1758","ENSG00000171634"
"1759","ENSG00000181544"
"1760","ENSG00000183161"
"1761","ENSG00000221829"
"1762","ENSG00000078098"
"1763","ENSG00000077942"
"1764","ENSG00000179115"
"1765","ENSG00000169710"
"1766","ENSG00000083857"
"1767","ENSG00000086570"
"1768","ENSG00000149806"
"1769","ENSG00000163520"
"1770","ENSG00000166147"
"1771","ENSG00000138829"
"1772","ENSG00000115380"
"1773","ENSG00000165140"
"1774","ENSG00000186431"
"1775","ENSG00000283750"
"1776","ENSG00000276858"
"1777","ENSG00000276985"
"1778","ENSG00000275136"
"1779","ENSG00000275269"
"1780","ENSG00000284061"
"1781","ENSG00000275970"
"1782","ENSG00000273738"
"1783","ENSG00000278415"
"1784","ENSG00000275564"
"1785","ENSG00000274580"
"1786","ENSG00000179639"
"1787","ENSG00000291905"
"1788","ENSG00000149534"
"1789","ENSG00000158869"
"1790","ENSG00000104921"
"1791","ENSG00000150337"
"1792","ENSG00000291135"
"1793","ENSG00000143226"
"1794","ENSG00000072694"
"1795","ENSG00000203747"
"1796","ENSG00000162747"
"1797","ENSG00000104870"
"1798","ENSG00000106692"
"1799","ENSG00000085265"
"1800","ENSG00000160339"
"1801","ENSG00000079459"
"1802","ENSG00000284967"
"1803","ENSG00000160752"
"1804","ENSG00000258872"
"1805","ENSG00000254793"
"1806","ENSG00000215035"
"1807","ENSG00000137714"
"1808","ENSG00000161513"
"1809","ENSG00000066926"
"1810","ENSG00000168496"
"1811","ENSG00000076716"
"1812","ENSG00000151422"
"1813","ENSG00000182511"
"1814","ENSG00000171560"
"1815","ENSG00000171564"
"1816","ENSG00000102302"
"1817","ENSG00000113578"
"1818","ENSG00000138685"
"1819","ENSG00000186895"
"1820","ENSG00000075388"
"1821","ENSG00000138675"
"1822","ENSG00000111241"
"1823","ENSG00000140285"
"1824","ENSG00000107831"
"1825","ENSG00000102678"
"1826","ENSG00000070193"
"1827","ENSG00000161958"
"1828","ENSG00000283903"
"1829","ENSG00000114279"
"1830","ENSG00000129682"
"1831","ENSG00000102466"
"1832","ENSG00000077782"
"1833","ENSG00000068078"
"1834","ENSG00000179399"
"1835","ENSG00000066468"
"1836","ENSG00000160867"
"1837","ENSG00000171557"
"1838","ENSG00000104760"
"1839","ENSG00000000938"
"1840","ENSG00000091483"
"1841","ENSG00000189283"
"1842","ENSG00000022267"
"1843","ENSG00000115641"
"1844","ENSG00000183386"
