ensembl_id,approvedSymbol,drugId,phase,diseaseId,
ENSG00000158864,NDUFS2,CHEMBL1431,3,MONDO_0005015,
ENSG00000158864,NDUFS2,CHEMBL1431,3,MONDO_0005015,
ENSG00000158864,NDUFS2,CHEMBL1431,3,MONDO_0005047,
ENSG00000158864,NDUFS2,CHEMBL1431,3,MONDO_0005015,
ENSG00000158864,NDUFS2,CHEMBL1431,3,MONDO_0005015,
ENSG00000158864,NDUFS2,CHEMBL1431,3,MONDO_0005015,
ENSG00000158864,NDUFS2,CHEMBL1431,3,MONDO_0005015,
ENSG00000158864,NDUFS2,CHEMBL1431,3,MONDO_0005027,
ENSG00000158864,NDUFS2,CHEMBL1703,3,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,4,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,4,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,4,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1703,4,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1703,4,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,4,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,4,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,4,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1703,4,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1703,4,MONDO_0005148,
ENSG00000213619,NDUFS3,CHEMBL1703,4,MONDO_0005148,
ENSG00000213619,NDUFS3,CHEMBL1703,4,MONDO_0005148,
ENSG00000213619,NDUFS3,CHEMBL1703,4,MONDO_0005148,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005047,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005066,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005015,
ENSG00000213619,NDUFS3,CHEMBL1431,3,MONDO_0005027,
ENSG00000167792,NDUFV1,CHEMBL1703,4,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,4,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,4,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,4,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1703,4,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,4,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,4,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,4,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1703,4,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1703,4,MONDO_0005148,
ENSG00000167792,NDUFV1,CHEMBL1703,4,MONDO_0005148,
ENSG00000167792,NDUFV1,CHEMBL1703,4,MONDO_0005148,
ENSG00000167792,NDUFV1,CHEMBL1703,4,MONDO_0005148,
ENSG00000167792,NDUFV1,CHEMBL1431,3,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,3,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,3,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,3,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,3,MONDO_0005027,
ENSG00000167792,NDUFV1,CHEMBL1431,3,MONDO_0005044,
ENSG00000167792,NDUFV1,CHEMBL1431,3,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,3,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1431,3,MONDO_0005015,
ENSG00000167792,NDUFV1,CHEMBL1703,3,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,4,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,4,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1703,4,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1703,4,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1703,4,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,4,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,4,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,4,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,4,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1703,4,MONDO_0005148,
ENSG00000164258,NDUFS4,CHEMBL1703,4,MONDO_0005148,
ENSG00000164258,NDUFS4,CHEMBL1703,4,MONDO_0005148,
ENSG00000164258,NDUFS4,CHEMBL1703,4,MONDO_0005148,
ENSG00000164258,NDUFS4,CHEMBL1431,3,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,3,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,3,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,3,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,3,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,3,MONDO_0005027,
ENSG00000164258,NDUFS4,CHEMBL1431,3,MONDO_0005066,
ENSG00000164258,NDUFS4,CHEMBL1431,3,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1431,3,MONDO_0005015,
ENSG00000164258,NDUFS4,CHEMBL1703,3,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1703,4,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,4,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1703,4,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1703,4,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,4,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,4,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,4,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,4,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,4,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1703,4,MONDO_0005148,
ENSG00000168653,NDUFS5,CHEMBL1703,4,MONDO_0005148,
ENSG00000168653,NDUFS5,CHEMBL1703,4,MONDO_0005148,
ENSG00000168653,NDUFS5,CHEMBL1703,4,MONDO_0005148,
ENSG00000168653,NDUFS5,CHEMBL1431,3,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,3,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,3,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,3,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,3,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1703,3,MONDO_0005015,
ENSG00000168653,NDUFS5,CHEMBL1431,3,MONDO_0005047,
ENSG00000168653,NDUFS5,CHEMBL1431,3,MONDO_0005027,
ENSG00000168653,NDUFS5,CHEMBL1431,3,MONDO_0005044,
ENSG00000168653,NDUFS5,CHEMBL1431,3,MONDO_0005066,
ENSG00000145494,NDUFS6,CHEMBL1703,4,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,4,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,4,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,4,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1703,4,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1703,4,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,4,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,4,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,4,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1703,4,MONDO_0005148,
ENSG00000145494,NDUFS6,CHEMBL1703,4,MONDO_0005148,
ENSG00000145494,NDUFS6,CHEMBL1703,4,MONDO_0005148,
ENSG00000145494,NDUFS6,CHEMBL1703,4,MONDO_0005148,
ENSG00000145494,NDUFS6,CHEMBL1431,3,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,3,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,3,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,3,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,3,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,3,MONDO_0005044,
ENSG00000145494,NDUFS6,CHEMBL1431,3,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,3,MONDO_0005015,
ENSG00000145494,NDUFS6,CHEMBL1431,3,MONDO_0005027,
ENSG00000145494,NDUFS6,CHEMBL1703,3,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1703,4,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,4,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,4,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,4,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1703,4,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,4,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,4,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,4,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1703,4,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1703,4,MONDO_0005148,
ENSG00000110717,NDUFS8,CHEMBL1703,4,MONDO_0005148,
ENSG00000110717,NDUFS8,CHEMBL1703,4,MONDO_0005148,
ENSG00000110717,NDUFS8,CHEMBL1703,4,MONDO_0005148,
ENSG00000110717,NDUFS8,CHEMBL1431,3,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,3,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,3,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,3,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1703,3,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,3,MONDO_0005047,
ENSG00000110717,NDUFS8,CHEMBL1431,3,MONDO_0005027,
ENSG00000110717,NDUFS8,CHEMBL1431,3,MONDO_0005066,
ENSG00000110717,NDUFS8,CHEMBL1431,3,MONDO_0005015,
ENSG00000110717,NDUFS8,CHEMBL1431,3,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1703,4,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,4,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,4,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1703,4,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1703,4,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,4,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,4,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,4,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,4,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1703,4,MONDO_0005148,
ENSG00000178127,NDUFV2,CHEMBL1703,4,MONDO_0005148,
ENSG00000178127,NDUFV2,CHEMBL1703,4,MONDO_0005148,
ENSG00000178127,NDUFV2,CHEMBL1703,4,MONDO_0005148,
ENSG00000178127,NDUFV2,CHEMBL1431,3,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,3,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,3,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1703,3,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,3,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,3,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,3,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,3,MONDO_0005015,
ENSG00000178127,NDUFV2,CHEMBL1431,3,MONDO_0005027,
ENSG00000178127,NDUFV2,CHEMBL1431,3,MONDO_0008487,
ENSG00000160194,NDUFV3,CHEMBL1431,4,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,4,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,4,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1703,4,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1703,4,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,4,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,4,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,4,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1703,4,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1703,4,MONDO_0005148,
ENSG00000160194,NDUFV3,CHEMBL1703,4,MONDO_0005148,
ENSG00000160194,NDUFV3,CHEMBL1703,4,MONDO_0005148,
ENSG00000160194,NDUFV3,CHEMBL1703,4,MONDO_0005148,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005027,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005044,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005066,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005015,
ENSG00000160194,NDUFV3,CHEMBL1431,3,MONDO_0005015,
ENSG00000198755,RPL10A,CHEMBL256997,4,MONDO_0010679,
ENSG00000198755,RPL10A,CHEMBL256997,3,MONDO_0009061,
ENSG00000198755,RPL10A,CHEMBL256997,3,MONDO_0010679,
ENSG00000198755,RPL10A,CHEMBL256997,3,MONDO_0010311,
ENSG00000198755,RPL10A,CHEMBL256997,3,MONDO_0009061,
ENSG00000198755,RPL10A,CHEMBL256997,3,MONDO_0010679,
ENSG00000198755,RPL10A,CHEMBL256997,3,MONDO_0010679,
ENSG00000198755,RPL10A,CHEMBL256997,3,MONDO_0016147,
ENSG00000198755,RPL10A,CHEMBL4297789,2,MONDO_0018905,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0005027,
ENSG00000198755,RPL10A,CHEMBL4297789,2,MONDO_0018908,
ENSG00000198755,RPL10A,CHEMBL4297744,2,MONDO_0009061,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0010679,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0010602,
ENSG00000198755,RPL10A,CHEMBL4297744,2,MONDO_0018965,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0019172,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0019172,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0010311,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0010311,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0010604,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0010679,
ENSG00000198755,RPL10A,CHEMBL256997,2,MONDO_0009061,
ENSG00000198755,RPL10A,CHEMBL4297744,2,MONDO_0016239,
ENSG00000198755,RPL10A,CHEMBL4297789,1,MONDO_0004948,
ENSG00000116044,NFE2L2,CHEMBL4303525,4,MONDO_0100339,
ENSG00000116044,NFE2L2,CHEMBL1762621,3,MONDO_0005016,
ENSG00000116044,NFE2L2,CHEMBL1762621,3,MONDO_0004691,
ENSG00000116044,NFE2L2,CHEMBL1762621,3,MONDO_0005149,
ENSG00000116044,NFE2L2,CHEMBL1762621,2,MONDO_0005016,
ENSG00000116044,NFE2L2,CHEMBL1762621,2,MONDO_0005105,
ENSG00000116044,NFE2L2,CHEMBL1762621,2,MONDO_0015924,
ENSG00000116044,NFE2L2,CHEMBL1762621,2,MONDO_0005300,
ENSG00000116044,NFE2L2,CHEMBL4303525,2,MONDO_0007254,
ENSG00000116044,NFE2L2,CHEMBL1762621,2,MONDO_0100096,
ENSG00000116044,NFE2L2,CHEMBL4303525,2,MONDO_0100339,
ENSG00000116044,NFE2L2,CHEMBL1762621,2,MONDO_0018965,
ENSG00000116044,NFE2L2,CHEMBL4303525,1,MONDO_0005105,
ENSG00000116044,NFE2L2,CHEMBL1762621,1,MONDO_0005070,
ENSG00000116044,NFE2L2,CHEMBL1762621,1,MONDO_0005154,
ENSG00000116044,NFE2L2,CHEMBL1762621,1,MONDO_0005192,
ENSG00000116044,NFE2L2,CHEMBL1762621,1,MONDO_0005154,
ENSG00000116044,NFE2L2,CHEMBL4303525,1,MONDO_0005154,
ENSG00000116044,NFE2L2,CHEMBL1762621,1,MONDO_0005157,
ENSG00000116044,NFE2L2,CHEMBL4303525,1,MONDO_0100339,
ENSG00000109320,NFKB1,CHEMBL3786673,3,MONDO_0010679,
ENSG00000109320,NFKB1,CHEMBL3786673,3,MONDO_0010679,
ENSG00000109320,NFKB1,CHEMBL3786673,1,MONDO_0005148,
ENSG00000109320,NFKB1,CHEMBL3786673,1,MONDO_0010679,
ENSG00000077150,NFKB2,CHEMBL3786673,3,MONDO_0010679,
ENSG00000077150,NFKB2,CHEMBL3786673,3,MONDO_0010679,
ENSG00000077150,NFKB2,CHEMBL3786673,1,MONDO_0005148,
ENSG00000077150,NFKB2,CHEMBL3786673,1,MONDO_0010679,
ENSG00000134259,NGF,CHEMBL2108567,3,MONDO_0006629,
ENSG00000134259,NGF,CHEMBL2108567,3,MONDO_0005416,
ENSG00000134259,NGF,CHEMBL2109528,3,MONDO_0005416,
ENSG00000134259,NGF,CHEMBL2109528,3,MONDO_0006629,
ENSG00000134259,NGF,CHEMBL1743023,3,MONDO_0005178,
ENSG00000134259,NGF,CHEMBL2108567,3,MONDO_0005178,
ENSG00000134259,NGF,CHEMBL2108567,3,MONDO_0005178,
ENSG00000134259,NGF,CHEMBL2108567,2,MONDO_0005003,
ENSG00000134259,NGF,CHEMBL2108567,2,MONDO_0005280,
ENSG00000134259,NGF,CHEMBL2108567,2,MONDO_0005133,
ENSG00000134259,NGF,CHEMBL2109528,2,MONDO_0005416,
ENSG00000134259,NGF,CHEMBL2108567,2,MONDO_0005416,
ENSG00000134259,NGF,CHEMBL2108567,2,MONDO_0005416,
ENSG00000134259,NGF,CHEMBL2109528,2,MONDO_0005416,
ENSG00000134259,NGF,CHEMBL1743023,2,MONDO_0006626,
ENSG00000134259,NGF,CHEMBL2108567,2,MONDO_0006626,
ENSG00000134259,NGF,CHEMBL2108567,2,MONDO_0006629,
ENSG00000089250,NOS1,CHEMBL256147,2,MONDO_0021187,
ENSG00000089250,NOS1,CHEMBL256147,2,MONDO_0011382,
ENSG00000089250,NOS1,CHEMBL256147,1,MONDO_0005109,
ENSG00000089250,NOS1,CHEMBL256147,1,MONDO_0007254,
ENSG00000089250,NOS1,CHEMBL256147,1,MONDO_0011382,
ENSG00000007171,NOS2,CHEMBL114551,2,MONDO_0008383,
ENSG00000007171,NOS2,CHEMBL114551,2,MONDO_0005277,
ENSG00000007171,NOS2,CHEMBL256147,2,MONDO_0011382,
ENSG00000007171,NOS2,CHEMBL256147,2,MONDO_0021187,
ENSG00000007171,NOS2,CHEMBL256147,1,MONDO_0005109,
ENSG00000007171,NOS2,CHEMBL256147,1,MONDO_0007254,
ENSG00000007171,NOS2,CHEMBL114551,1,MONDO_0004979,
ENSG00000007171,NOS2,CHEMBL256147,1,MONDO_0011382,
ENSG00000164867,NOS3,CHEMBL256147,2,MONDO_0011382,
ENSG00000164867,NOS3,CHEMBL256147,2,MONDO_0021187,
ENSG00000164867,NOS3,CHEMBL256147,1,MONDO_0005109,
ENSG00000164867,NOS3,CHEMBL256147,1,MONDO_0007254,
ENSG00000164867,NOS3,CHEMBL256147,1,MONDO_0011382,
ENSG00000148400,NOTCH1,CHEMBL3545261,1,MONDO_0005070,
ENSG00000148400,NOTCH1,CHEMBL3545261,1,MONDO_0004992,
ENSG00000134250,NOTCH2,CHEMBL3301588,1,MONDO_0005070,
ENSG00000134250,NOTCH2,CHEMBL3301588,1,MONDO_0008433,
ENSG00000134250,NOTCH2,CHEMBL3301588,1,MONDO_0005192,
ENSG00000074181,NOTCH3,CHEMBL3301588,1,MONDO_0005070,
ENSG00000074181,NOTCH3,CHEMBL3301588,1,MONDO_0008433,
ENSG00000074181,NOTCH3,CHEMBL3301588,1,MONDO_0005192,
ENSG00000198805,PNP,CHEMBL550755,2,MONDO_0004948,
ENSG00000198805,PNP,CHEMBL218291,2,MONDO_0004948,
ENSG00000198805,PNP,CHEMBL218291,2,MONDO_0005062,
ENSG00000198805,PNP,CHEMBL218291,2,MONDO_0005059,
ENSG00000198805,PNP,CHEMBL218291,2,MONDO_0005059,
ENSG00000198805,PNP,CHEMBL218291,2,MONDO_0000607,
ENSG00000198805,PNP,CHEMBL269864,2,MONDO_0005393,
ENSG00000198805,PNP,CHEMBL269864,2,MONDO_0005178,
ENSG00000198805,PNP,CHEMBL218291,1,MONDO_0004947,
ENSG00000198805,PNP,CHEMBL218291,1,MONDO_0004948,
ENSG00000198805,PNP,CHEMBL218291,1,MONDO_0005062,
ENSG00000198805,PNP,CHEMBL550755,1,MONDO_0005062,
ENSG00000198805,PNP,CHEMBL218291,1,MONDO_0005402,
ENSG00000198805,PNP,CHEMBL550755,1,MONDO_0005402,
ENSG00000198805,PNP,CHEMBL550755,1,MONDO_0000430,
ENSG00000198805,PNP,CHEMBL550755,1,MONDO_0004992,
ENSG00000198805,PNP,CHEMBL218291,1,MONDO_0000430,
ENSG00000198805,PNP,CHEMBL218291,1,MONDO_0004992,
ENSG00000181163,NPM1,CHEMBL601719,4,MONDO_0005070,
ENSG00000181163,NPM1,CHEMBL2403108,4,MONDO_0005070,
ENSG00000181163,NPM1,CHEMBL2403108,4,MONDO_0005233,
ENSG00000181163,NPM1,CHEMBL601719,4,MONDO_0005233,
ENSG00000181163,NPM1,CHEMBL601719,4,MONDO_0005233,
ENSG00000181163,NPM1,CHEMBL601719,4,MONDO_0005233,
ENSG00000181163,NPM1,CHEMBL2403108,4,MONDO_0004992,
ENSG00000181163,NPM1,CHEMBL601719,3,MONDO_0004993,
ENSG00000181163,NPM1,CHEMBL601719,3,MONDO_0005061,
ENSG00000181163,NPM1,CHEMBL601719,3,MONDO_0005070,
ENSG00000181163,NPM1,CHEMBL601719,3,MONDO_0005233,
ENSG00000181163,NPM1,CHEMBL2403108,3,MONDO_0005233,
ENSG00000181163,NPM1,CHEMBL601719,3,MONDO_0005233,
ENSG00000181163,NPM1,CHEMBL601719,3,MONDO_0005233,
ENSG00000181163,NPM1,CHEMBL601719,3,MONDO_0005233,
ENSG00000181163,NPM1,CHEMBL2403108,3,MONDO_0018078,
ENSG00000181163,NPM1,CHEMBL601719,3,MONDO_0008903,
ENSG00000181163,NPM1,CHEMBL601719,2,MONDO_0004970,
ENSG00000181163,NPM1,CHEMBL601719,2,MONDO_0004970,
ENSG00000181163,NPM1,CHEMBL601719,2,MONDO_0018874,
ENSG00000181163,NPM1,CHEMBL2403108,2,MONDO_0005012,
ENSG00000181163,NPM1,CHEMBL2403108,2,MONDO_0005070,
ENSG00000181163,NPM1,CHEMBL601719,2,MONDO_0005070,
ENSG00000181163,NPM1,CHEMBL601719,2,MONDO_0005070,
ENSG00000181163,NPM1,CHEMBL2403108,2,MONDO_0005072,
ENSG00000169418,NPR1,CHEMBL1201668,4,MONDO_0004995,
ENSG00000169418,NPR1,CHEMBL1201668,3,MONDO_0004994,
ENSG00000169418,NPR1,CHEMBL1201668,3,MONDO_0005009,
ENSG00000169418,NPR1,CHEMBL1201668,3,MONDO_0005240,
ENSG00000169418,NPR1,CHEMBL1201668,3,MONDO_0005252,
ENSG00000169418,NPR1,CHEMBL1201668,3,MONDO_0005252,
ENSG00000169418,NPR1,CHEMBL1201668,3,MONDO_0005542,
ENSG00000169418,NPR1,CHEMBL1201668,2,MONDO_0005009,
ENSG00000169418,NPR1,CHEMBL1201668,2,MONDO_0005252,
ENSG00000169418,NPR1,CHEMBL1201668,2,MONDO_0004781,
ENSG00000169418,NPR1,CHEMBL1201668,2,MONDO_0005252,
ENSG00000169418,NPR1,CHEMBL4297320,2,MONDO_0005252,
ENSG00000169418,NPR1,CHEMBL4297320,2,MONDO_0004979,
ENSG00000169418,NPR1,CHEMBL1201668,2,MONDO_0001106,
ENSG00000169418,NPR1,CHEMBL1201668,1,MONDO_0005015,
ENSG00000169418,NPR1,CHEMBL1201668,1,MONDO_0005009,
ENSG00000169418,NPR1,CHEMBL1201668,1,MONDO_0005044,
ENSG00000169418,NPR1,CHEMBL1201668,1,MONDO_0005068,
ENSG00000169418,NPR1,CHEMBL1201668,1,MONDO_0005044,
ENSG00000169418,NPR1,CHEMBL1201668,1,MONDO_0005105,
ENSG00000169418,NPR1,CHEMBL1201668,1,MONDO_0005252,
ENSG00000169418,NPR1,CHEMBL1201668,1,MONDO_0005093,
ENSG00000159899,NPR2,CHEMBL3707276,4,MONDO_0005381,
ENSG00000159899,NPR2,CHEMBL3707276,4,MONDO_0007037,
ENSG00000159899,NPR2,CHEMBL3707276,3,MONDO_0007037,
ENSG00000159899,NPR2,CHEMBL3707276,3,MONDO_0007793,
ENSG00000159899,NPR2,CHEMBL3707276,3,MONDO_0007037,
ENSG00000159899,NPR2,CHEMBL3707276,2,MONDO_0007037,
ENSG00000159899,NPR2,CHEMBL3707276,2,MONDO_0007037,
ENSG00000159899,NPR2,CHEMBL3707276,1,MONDO_0007037,
ENSG00000159899,NPR2,CHEMBL3707276,1,MONDO_0007037,
ENSG00000159899,NPR2,CHEMBL3707276,1,MONDO_0009659,
ENSG00000185149,NPY2R,CHEMBL4297971,2,MONDO_0011122,
ENSG00000185149,NPY2R,CHEMBL4297971,1,MONDO_0005451,
ENSG00000164129,NPY5R,CHEMBL595573,3,MONDO_0011122,
ENSG00000164129,NPY5R,CHEMBL2016681,2,MONDO_0011122,
ENSG00000164129,NPY5R,CHEMBL595573,2,MONDO_0011122,
ENSG00000164129,NPY5R,CHEMBL595573,2,MONDO_0005090,
ENSG00000135318,NT5E,CHEMBL3990016,3,MONDO_0005233,
ENSG00000135318,NT5E,CHEMBL3990016,2,MONDO_0005233,
ENSG00000135318,NT5E,CHEMBL3990016,2,MONDO_0005233,
ENSG00000135318,NT5E,CHEMBL3990016,2,MONDO_0005192,
ENSG00000135318,NT5E,CHEMBL3990016,2,MONDO_0006047,
ENSG00000135318,NT5E,CHEMBL3990016,2,MONDO_0005233,
ENSG00000135318,NT5E,CHEMBL3990016,2,MONDO_0005575,
ENSG00000135318,NT5E,CHEMBL3990016,2,MONDO_0008315,
ENSG00000135318,NT5E,CHEMBL3990016,2,MONDO_0005184,
ENSG00000135318,NT5E,CHEMBL3990016,2,MONDO_0021115,
ENSG00000135318,NT5E,CHEMBL3990016,1,MONDO_0005070,
ENSG00000135318,NT5E,CHEMBL3990016,1,MONDO_0021100,
ENSG00000135318,NT5E,CHEMBL3990016,1,MONDO_0006047,
ENSG00000135318,NT5E,CHEMBL3990016,1,MONDO_0005233,
